-25.2062 0.000000000000000E+000
-25.1787 0.000000000000000E+000
-25.1512 0.000000000000000E+000
-25.1237 0.000000000000000E+000
-25.0962 0.000000000000000E+000
-25.0687 0.000000000000000E+000
-25.0412 0.000000000000000E+000
-25.0137 0.000000000000000E+000
-24.9861 0.000000000000000E+000
-24.9586 0.000000000000000E+000
-24.9311 0.000000000000000E+000
-24.9036 2.213355343960040E-016
-24.8761 4.934658105014553E-016
-24.8486 1.415174779317611E-015
-24.8211 4.384291343001862E-015
-24.7936 1.322128481239937E-014
-24.766 3.891522596075945E-014
-24.7385 1.116228629478251E-013
-24.711 3.148987861330127E-013
-24.6835 8.722363186443176E-013
-24.656 2.369149825438609E-012
-24.6285 6.315349960672163E-012
-24.601 1.651930661603926E-011
-24.5735 4.240192282753008E-011
-24.5459 1.068017521817502E-010
-24.5184 2.639779697339996E-010
-24.4909 6.402578719068849E-010
-24.4634 1.523841592019655E-009
-24.4359 3.558953548192594E-009
-24.4084 8.156473311938823E-009
-24.3809 1.834341503835507E-008
-24.3534 4.048141048434559E-008
-24.3259 8.766551174718485E-008
-24.2983 1.862943198555993E-007
-24.2708 3.884795606719677E-007
-24.2433 7.949402164669917E-007
-24.2158 1.596241181874505E-006
-24.1883 3.145287250053024E-006
-24.1608 6.081628557272627E-006
-24.1333 1.153924129026651E-005
-24.1058 2.148485444782113E-005
-24.0782 3.925413270795166E-005
-24.0507 7.037787949700910E-005
-24.0232 1.238182892186038E-004
-23.9957 2.137623729818323E-004
-23.9682 3.621392312502689E-004
-23.9407 6.020294665564617E-004
-23.9132 9.821047015305651E-004
-23.8857 1.572156257005769E-003
-23.8581 2.469627835768398E-003
-23.8306 3.806845108983032E-003
-23.8031 5.758333337155170E-003
-23.7756 8.547247957375657E-003
-23.7481 1.244955185884246E-002
-23.7206 1.779422410526103E-002
-23.6931 2.495757149774703E-002
-23.6656 3.434974631444246E-002
-23.638 4.639195786493891E-002
-23.6105 6.148367924776978E-002
-23.583 7.996040943653296E-002
-23.5555 0.102044179764248
-23.528 0.127790811193171
-23.5005 0.157039650092740
-23.473 0.189372780819482
-23.4455 0.224091168003299
-23.4179 0.260214524745904
-23.3904 0.296509794175320
-23.3629 0.331550052735177
-23.3354 0.363801727768623
-23.3079 0.391733829457054
-23.2804 0.413939130804857
-23.2529 0.429254603772734
-23.2254 0.436867509375478
-23.1978 0.436394641328318
-23.1703 0.427925268112909
-23.1428 0.412022862068957
-23.1153 0.389685998082676
-23.0878 0.362273942318205
-23.0603 0.331406553669176
-23.0328 0.298850516361857
-23.0053 0.266404285841512
-22.9778 0.235792541299763
-22.9502 0.208577852716786
-22.9227 0.186093411269020
-22.8952 0.169396868397663
-22.8677 0.159242338549982
-22.8402 0.156065976011224
-22.8127 0.159980443836079
-22.7852 0.170774904039060
-22.7577 0.187919413713110
-22.7301 0.210575148438359
-22.7026 0.237613971199966
-22.6751 0.267651899990803
-22.6476 0.299100614267205
-22.6201 0.330239219555997
-22.5926 0.359305351082976
-22.5651 0.384600932323741
-22.5376 0.404604288589095
-22.51 0.418077648593994
-22.4825 0.424157998622232
-22.455 0.422420138392541
-22.4275 0.412903596290103
-22.4 0.396099378420989
-22.3725 0.372897629090237
-22.345 0.344502290576190
-22.3175 0.312322912969769
-22.2899 0.277856223447530
-22.2624 0.242570583425653
-22.2349 0.207805077027211
-22.2074 0.174692058260367
-22.1799 0.144108146480756
-22.1524 0.116654604427370
-22.1249 9.266441481582169E-002
-22.0974 7.223067833723744E-002
-22.0698 5.524944386057731E-002
-22.0423 4.146976540658245E-002
-22.0148 3.054447429105618E-002
-21.9873 2.207654508004948E-002
-21.9598 1.565766205214682E-002
-21.9323 1.089732878827254E-002
-21.9048 7.442357148618858E-003
-21.8773 4.987676261471875E-003
-21.8497 3.280071307132193E-003
-21.8222 2.116730540336757E-003
-21.7947 1.340433001739387E-003
-21.7672 8.329556441293035E-004
-21.7397 5.079206257405766E-004
-21.7122 3.039254128534033E-004
-21.6847 1.784577270074783E-004
-21.6572 1.028255078847767E-004
-21.6296 5.813846352552499E-005
-21.6021 3.225696956260797E-005
-21.5746 1.756231102945224E-005
-21.5471 9.382994584615449E-006
-21.5196 4.919488391789678E-006
-21.4921 2.531607942279389E-006
-21.4646 1.279798113844536E-006
-21.4371 6.380817380081908E-007
-21.4096 3.194723357160368E-007
-21.382 1.731056856691174E-007
-21.3545 1.263336389227558E-007
-21.327 1.552741497969343E-007
-21.2995 2.748190286417273E-007
-21.272 5.449279126104953E-007
-21.2445 1.095236638440756E-006
-21.217 2.175621907354279E-006
-21.1895 4.247446264223353E-006
-21.1619 8.139833222552974E-006
-21.1344 1.530853259141244E-005
-21.1069 2.825257024556797E-005
-21.0794 5.116624858073590E-005
-21.0519 9.093044785505073E-005
-21.0244 1.585751096943270E-004
-20.9969 2.713692467256536E-004
-20.9694 4.557075006175957E-004
-20.9418 7.509511599220473E-004
-20.9143 1.214331347262506E-003
-20.8868 1.926915846559375E-003
-20.8593 3.000463502594625E-003
-20.8318 4.584732862836690E-003
-20.8043 6.874479787958998E-003
-20.7768 1.011499767822359E-002
-20.7493 1.460467536020467E-002
-20.7217 2.069275079914996E-002
-20.6942 2.877032540521116E-002
-20.6667 3.925288420652631E-002
-20.6392 5.255313772051955E-002
-20.6117 6.904401413655641E-002
-20.5842 8.901306254751573E-002
-20.5567 0.112611257269387
-20.5292 0.139800990375359
-20.5016 0.170309584376599
-20.4741 0.203595583678177
-20.4466 0.238835050582887
-20.4191 0.274933866119608
-20.3916 0.310569572303729
