0.999420536608144 0.999420476200091 0.999420515672752 0.999420476200074 0.999420496610636 0.999420485301171 0.999420470529885 0.999420424188122 0.999420490737284 0.999420463024974 0.999420447966859 0.999420463024948 0.999420496610444 0.999420424188083 0.999420470529862 0.999420485301175
0.986472947602771 0.986473041604559 0.986473029989652 0.986473041604093 0.986473040238920 0.986473027689464 0.986473053260158 0.986473123126811 0.986472968101716 0.986473039844284 0.986473102763845 0.986473039845115 0.986473040238477 0.986473123126437 0.986473053259920 0.986473027689759
0.994114308346195 0.994114366976448 0.994114331371256 0.994114366976152 0.994114303752539 0.994114349104315 0.994114311787142 0.994114323960851 0.994114348613699 0.994114299681095 0.994114286454081 0.994114299681091 0.994114303752370 0.994114323961115 0.994114311787154 0.994114349104184
0.999951115357543 0.999951106432656 0.999951098732334 0.999951106432818 0.999951116466104 0.999951107138932 0.999951097274537 0.999951106237236 0.999951115998743 0.999951106767917 0.999951099178800 0.999951106767747 0.999951116466150 0.999951106237272 0.999951097274664 0.999951107138997
0.991177022329746 0.991177180305109 0.991177423298451 0.991177180305052 0.991177008444554 0.991177223231196 0.991177478913212 0.991177198439645 0.991177073766042 0.991177253138605 0.991177460773964 0.991177253139037 0.991177008444777 0.991177198439462 0.991177478913315 0.991177223231339
0.999085273500064 0.999083746760604 0.999082531000588 0.999083746760582 0.999085278832681 0.999083917632454 0.999082792344049 0.999083966361575 0.999085300217633 0.999084129976964 0.999083022540084 0.999084129977084 0.999085278833089 0.999083966361626 0.999082792343987 0.999083917632545
6.272162369453183E-004 1.902598979494265E-003 0.987123089811846 1.902598979494815E-003 1.344615779012403E-003 1.098583933458564E-002 0.988054351716720 1.100171908023861E-002 0.974548316332073 0.987004599000277 0.988544486040017 0.987004599000076 1.344615779009945E-003 1.100171908044217E-002 0.988054351716473 1.098583933452215E-002
0.988265628712519 0.987002350339023 1.684408474277787E-003 0.987002350338976 0.987471001892906 0.977880430938171 8.391254877000741E-004 0.977865924933274 1.134928448840129E-002 1.176540157273542E-003 3.288909124968173E-004 1.176540157274023E-003 0.987471001892875 0.977865924933559 8.391254877002541E-004 0.977880430938229
4.941395747129876E-004 8.720056433440368E-005 2.239491150714036E-004 8.720056433457516E-005 1.869117802180056E-004 1.436941727905258E-004 1.168722382064168E-004 1.404234175690629E-004 3.122776499757618E-003 8.417629103002952E-004 2.039353379883571E-005 8.417629103005828E-004 1.869117802178020E-004 1.404234175690536E-004 1.168722382066896E-004 1.436941727907543E-004
1.772980865359718E-004 5.143033946143950E-004 4.906859136022580E-004 5.143033946155598E-004 4.982073382282997E-004 7.476329830192395E-005 1.349590043556358E-004 7.779324004498957E-005 5.009804549087176E-004 7.260844905935239E-005 1.691865160607089E-004 7.260844905882063E-005 4.982073382261561E-004 7.779324004437016E-005 1.349590043554285E-004 7.476329830131425E-005
1.843961341704882E-005 1.766885015817367E-004 7.886065842325960E-004 1.766885015820015E-004 2.390958220654982E-004 5.388848491058161E-004 4.313726267459305E-005 5.336298506746559E-004 6.326196296563292E-004 8.171326386400460E-005 1.182923815920872E-004 8.171326386376985E-005 2.390958220653877E-004 5.336298506763309E-004 4.313726267449364E-005 5.388848491064861E-004
1.411148574475853E-004 1.883740552730919E-005 3.913954973369748E-004 1.883740552826643E-005 2.479029178137552E-004 1.313064909223372E-004 3.756805269837238E-004 1.308862267113808E-004 6.634177872839941E-004 5.887155783411935E-004 2.659773166056277E-003 5.887155783437876E-004 2.479029178132942E-004 1.308862267122076E-004 3.756805269818350E-004 1.313064909213935E-004
2.091746352273021E-004 0.894762229377723 2.221182400173192E-005 0.894762229377560 2.069093315109632E-003 7.255231415777672E-003 1.379747380302869E-003 7.812116107050310E-003 8.887109192868373E-004 8.295950306102375E-004 9.749564482857098E-004 8.295950306089707E-004 2.069093315110402E-003 7.812116107068823E-003 1.379747380301089E-003 7.255231415774137E-003
0.991953377595449 0.113179453328973 5.255577401117361E-005 0.113179453328894 6.586650377809401E-004 2.101014264612896E-002 0.989648935926985 1.588944605768993E-002 1.424524454589152E-003 0.991962757376707 1.210456021746815E-003 0.991962757376564 6.586650377814664E-004 1.588944605701439E-002 0.989648935926950 2.101014264497479E-002
0.993750996016380 0.968393119420568 3.043195119656541E-004 0.968393119421258 0.990669226437631 0.960205209138898 0.991863587862364 0.965460659254038 1.058063504911543E-002 0.993069190940680 8.919272392215431E-003 0.993069190940886 0.990669226437527 0.965460659254672 0.991863587862687 0.960205209140023
2.104994028099982E-003 1.098089222152541E-002 0.992493436352146 1.098089222128422E-002 0.993401384278665 0.972221466740852 2.511943930161578E-003 0.970581309484739 0.981519375845382 1.769782355823375E-003 0.982911627656230 1.769782355809736E-003 0.993401384278650 0.970581309484050 2.511943930166341E-003 0.972221466740434
1.117457298681042E-003 1.189385250149753E-004 0.993804297494369 1.189385250408715E-004 4.964798044175227E-004 2.777152038889992E-002 4.255522772713522E-003 2.871265603088349E-002 0.992364646615259 2.190657878758186E-003 0.993010550120570 2.190657878767885E-003 4.964798044171393E-004 2.871265603133791E-002 4.255522772719215E-003 2.777152038884228E-002
9.725819715942297E-004 2.015066359680573E-003 6.202009704010686E-003 2.015066359822048E-003 4.741477767443019E-004 3.177224250877299E-004 9.282231396553609E-005 3.631439943604424E-004 1.641029376384587E-003 1.666051011537484E-003 0.949147199544519 1.666051011536137E-003 4.741477767452921E-004 3.631439943616611E-004 9.282231396614075E-005 3.177224250877065E-004
1.092704637961692E-003 1.400837195090819E-003 1.967842672700939E-003 1.400837194943511E-003 2.256645946020638E-003 4.770623132304056E-003 2.626566565647406E-004 5.082070145636573E-003 4.802071455865370E-004 2.667597600122847E-003 4.199451321608284E-003 2.667597600250845E-003 2.256645945890244E-003 5.082070145634281E-003 2.626566565647151E-004 4.770623132303738E-003
2.939310310303884E-002 3.150060083823565E-004 1.438520177543545E-002 3.150060083842180E-004 2.346651706803237E-003 6.107601589107017E-004 0.944396992444068 1.126436138336790E-003 0.820259301833938 2.111939723296616E-003 1.355266672690951E-003 2.111939723184590E-003 2.346651706913641E-003 1.126436138335578E-003 0.944396992443917 6.107601589114179E-004
3.767199650793113E-003 0.101944656984873 2.754645841438608E-003 0.101944656985013 0.117856283579213 0.405937220425337 1.116971306889996E-002 0.416233284064867 3.113094258459740E-002 9.704317151645997E-004 5.874153895229141E-004 9.704317151510555E-004 0.117856283578965 0.416233284065391 1.116971306887285E-002 0.405937220425314
9.892557402364983E-004 0.855680757902718 0.911999364676027 0.855680757901046 0.741106266985500 0.538642940870990 1.850467270502322E-002 0.528138975932090 3.337507703931551E-003 0.920958335855403 1.056573039419880E-003 0.920958335856302 0.741106266984598 0.528138975931468 1.850467270502128E-002 0.538642940870390
1.158965936101406E-002 8.800841558561071E-003 5.901315666162809E-003 8.800841558634760E-003 0.101586672663375 1.545724669464550E-002 0.396260819325660 1.471935026450904E-002 8.291913960876741E-003 1.483035568000362E-002 0.859188614246967 1.483035567998231E-002 0.101586672663021 1.471935026452242E-002 0.396260819320456 1.545724669469457E-002
2.041364017091689E-002 5.144168687312126E-003 3.295350230446838E-002 5.144168687226424E-003 0.395858787439616 1.084261209045562E-003 0.559790465529213 1.096310085303366E-003 1.403747583456045E-002 2.602384502124682E-002 5.103064650016722E-002 2.602384502123941E-002 0.395858787439066 1.096310085302817E-003 0.559790465534196 1.084261209044992E-003
0.899857427851344 0.959400031931510 0.967868719805276 0.959400031931741 0.109992658154359 0.968176885785983 1.102251512176962E-002 0.966705086048971 4.672698222627131E-002 0.970276935383159 4.016120749786500E-003 0.970276935383243 0.109992658153769 0.966705086048467 1.102251512215765E-002 0.968176885786068
0.972673578469010 6.327484471033575E-003 2.640954610576279E-003 6.327484471032550E-003 0.458223867797722 4.385579352541738E-003 1.333820814967635E-003 5.496419531912441E-003 4.987928608764539E-002 8.527970754016106E-005 6.655374329223419E-002 8.527970753225892E-005 0.458223867798508 5.496419531910116E-003 1.333820814967466E-003 4.385579352533104E-003
5.322514162434582E-004 5.200472019009270E-003 3.980349273661339E-004 5.200472019003671E-003 1.017716715862967E-002 4.002451671902519E-003 3.595272577197263E-004 4.487848776275924E-003 0.970891013614138 8.513122844932713E-004 9.695660403696373E-003 8.513122845018099E-004 1.017716715872746E-002 4.487848776273352E-003 3.595272577202632E-004 4.002451671907131E-003
2.116894291454256E-003 8.158474445763514E-004 3.006678916240949E-004 8.158474445806776E-004 6.294226219987080E-003 3.791519695065387E-003 1.945729716751119E-003 3.567440874484518E-003 6.787564953022813E-004 1.214056974903640E-003 4.303488380061894E-004 1.214056974936043E-003 6.294226220108589E-003 3.567440874487562E-003 1.945729716755751E-003 3.791519695062882E-003
2.339529666816460E-004 6.150143901708496E-004 3.564052563326079E-003 6.150143901672168E-004 1.350475796493800E-003 8.899964032500222E-005 3.225587039389008E-003 2.470609761787966E-004 3.773441080684619E-004 1.774436155067031E-003 9.510860078323285E-005 1.774436155025302E-003 1.350475796378230E-003 2.470609761783749E-004 3.225587039390433E-003 8.899964032428691E-005
3.195695256009655E-004 2.240029281317912E-003 7.978668355749667E-003 2.240029281320894E-003 1.235234748151396E-004 9.144897996529080E-004 1.178521359557144E-004 1.042899725014799E-003 2.755077444785016E-005 3.100140893547189E-004 5.149940615387036E-004 3.100140893503508E-004 1.235234748154211E-004 1.042899725015934E-003 1.178521359547530E-004 9.144897996551748E-004
3.762695456787014E-003 1.309150204350108E-003 2.121082952211373E-003 1.309150204355075E-003 3.192256599405956E-003 1.085212235668865E-003 7.447552941510807E-005 1.066416033398698E-003 2.224619119583752E-004 9.229671241865957E-004 3.484604749659379E-004 9.229671241946848E-004 3.192256599367919E-003 1.066416033396714E-003 7.447552941596092E-005 1.085212235667998E-003
4.745614247742488E-004 0.993265790982702 0.985978566665817 0.993265790982634 1.437034116678427E-002 3.813236987505774E-003 2.309597215058458E-004 3.396424802662833E-003 3.113083406823601E-004 2.822058615666095E-003 3.417029599540558E-004 2.822058615663547E-003 1.437034116681658E-002 3.396424802661245E-003 2.309597215061079E-004 3.813236987503393E-003
2.554528272152690E-003 5.229766562997344E-003 3.329573410314801E-003 5.229766563058976E-003 0.971266521435811 2.350245871778445E-004 2.496207157364173E-004 4.625590015220278E-004 1.786513084148115E-004 2.178353480905282E-003 2.750456865867901E-004 2.178353480904884E-003 0.971266521436095 4.625590015214552E-004 2.496207157371838E-004 2.350245871775002E-004
7.242297934301436E-003 5.409187629333719E-003 1.453861161870388E-003 5.409187629248199E-003 1.706254420587963E-003 0.986670047055075 0.994452350776680 0.987820282162667 0.979364109131990 0.993906729552849 1.114757341174154E-003 0.993906729552913 1.706254420584592E-003 0.987820282162866 0.994452350776649 0.986670047054924
0.989026758152559 2.858850507291448E-002 1.998006362205683E-003 2.858850507272095E-002 1.491857484812879E-003 4.580878278542692E-003 6.273177723601672E-003 3.457362996834396E-003 6.097342154769320E-003 2.122233134975925E-003 6.999775948811474E-004 2.122233135003847E-003 1.491857484817375E-003 3.457362996855300E-003 6.273177723592473E-003 4.580878278629724E-003
