0.982812289861303 0.982812485520750 0.982812330728813 0.982812517191956
0.998341740112602 0.998341629282318 0.998341666699535 0.998341584142166
0.994484085697715 0.994484071298014 0.994484128455780 0.994484031672203
0.999924158475834 0.999924144994808 0.999924159221731 0.999924145441569
0.989035048939415 0.989035179732646 0.989035057268853 0.989035190817509
0.998297284540497 0.998296444234382 0.998297260203635 0.998296474941078
0.982960522243545 0.982980173309026 0.982971528785193 0.982987326935905
5.713198375930464E-004 7.598410793265396E-003 7.207753577472768E-004 0.984628801228851
0.985466210761474 5.189076982124514E-003 3.810949381538607E-003 0.970197850578093
0.982438377015595 0.980416238299041 0.985475297170946 7.492683781986402E-003
2.066666891461999E-002 0.976864402506826 0.980042448228232 6.725127804336837E-004
5.493497793479600E-002 0.919402390362544 0.836829944216463 8.238494547240882E-003
2.091407710431105E-003 4.666354023350912E-002 2.316819182864140E-002 1.266223803300801E-003
0.894474032240157 8.405579442025770E-003 0.114317998038963 0.957704032818576
4.651504802783490E-002 5.385628341626176E-003 0.978036141363313 0.963277283232736
2.838720793569948E-002 9.452103000295990E-004 9.619601483701846E-004 1.346790942846164E-002
0.908126832249056 3.435926506870942E-002 3.334037138666157E-004 2.671466814688533E-003
5.665443644288802E-003 0.266925926677759 1.780733848629716E-003 9.251274034955827E-003
1.064677557770502E-003 0.674871213826787 1.929308785952665E-003 1.216577227294343E-002
1.331585912929329E-002 1.537675456175109E-002 4.703140649331096E-003 3.978153297391744E-002
3.424491913628843E-003 7.208079849843133E-004 3.524751582862571E-004 7.060182198413250E-003
1.262661011823270E-003 4.581080572804861E-004 4.343979336835883E-002 2.009796335285380E-004
1.026028048152987E-003 1.215443343874928E-003 2.127906899040809E-003 3.754763834594266E-003
8.516147989383332E-004 3.272974443804211E-002 1.083878500661969E-003 0.979770033873433
7.169399773445039E-004 1.739316689265007E-003 1.859510829849736E-003 0.102030527234771
5.786297434282180E-004 0.996790966761424 3.168310746472312E-003 4.246883024386711E-003
0.996645489268272 0.988793319598248 1.127161900726543E-003 1.083967497998580E-002
0.978049775748556 0.339577965482393 0.994038211078150 9.632697132088393E-002
0.552926572589971 1.057263109795107E-002 0.990681550839936 0.885747298019260
0.980208698215488 0.415652054753655 0.603732640765695 0.729258079880450
9.957673206911174E-003 0.987245920027312 0.940606781534194 0.970258945196603
1.335136935007740E-002 0.180464909138609 2.941847859152700E-003 2.242843262964088E-003
3.081289197773373E-003 0.226791629192004 0.264833358969748 2.413524507861193E-004
5.251517545212560E-002 6.724512039422767E-004 4.574509328415805E-002 2.400187745968395E-003
0.174820268951579 5.922151981282587E-002 0.102052301195388 2.278506134377545E-002
0.115571214765664 0.686216758799083 8.979006959905526E-002 6.054917794327181E-002
0.135966121457161 5.958497229216507E-003 6.137555607665659E-002 1.071555860292001E-002
